Comments,1
First release date,1
buffalo,1
OpenLink Virtuoso,1
Total Trails,1
Solar Space Missions,1
Media database,1
LEO,1
Zentyal,1
Weight (kg),1
Ball,1
Object orientation,1
Namespaces,1
stable version,1
Owner,1
Marshalling,1
"EnglishOur Father in heaven,hallowed be your name.Your kingdom come,your will be done,on earth as it is in heaven.Give us this day our daily bread,and forgive us our debts,as we also have forgiven our debtors.And lead us not into temptation,but deliver us from evil.",1
GTO / GEO,1
JBoss Enterprise Service Bus (ESB),1
Geostationary launches,1
Arrays and Collections,1
Matroska,1
Encoder cost,1
Space observatories,1
Operating systems,1
Batter,1
Taking a lead from base,1
# of Returns,1
NTLDR,1
WebSphere Message Broker,1
Explicit stack allocation,1
Open source?,1
SuperCollider,1
RSS,1
Bookmark,1
Typical-use failure rate (%),1
IT Hit Active Directory CardDAV Server,1
Fielders,1
MPEG-21,1
Threading and Synchronization,1
Impromptu,1
Chipmark,1
Short description,1
Windows Boot Manager,1
Brand/common name,1
Written in,1
Type information is erased during compilation. Special extensions to reflection must be used to discover the original type.,1
Metadata,1
TorrentFlux,1
Arrays and collections are completely separate with no unification. Arrays cannot be passed where sequences or collections are expected,1
Package management,1
Music reproduction (consumer audio),1
Fabricationprocess (nm),1
Data execution prevention,1
"ASMB, ASBL, NSBL - Numeric op codes,used for 1900 Operating System Executive",1
Association,1
One-click download,1
ASF,1
IBM,1
Exceptions,1
Functional programming,1
Generics,1
Link Commander,1
IDE Channels (2 Devices/Channel),1
Darwin Boot Loader,1
Tixati,1
Proxy support,1
External/native methods,1
IDE Channels(2 Devices/Channel),1
Rule or Term,1
Csound,1
Microsoft Windows,1
vasm,1
µTorrent for Mac,1
Positive,1
CardDAV,1
Bedework,1
Display,1
Outbound streaming,1
Custom errors/warnings,1
Multi-tracker index,1
Gummiboot,1
DirectShow,1
BPMN Version,1
Bunting,1
BootX (Apple),1
Portuguese,1
Other technical features,1
Or:,1
Lossless audio compression,1
keyword,1
Radicale,1
Max FPS,1
Foul ball with two strikes,1
kiel ankaŭ ni pardonas al niaj �?uldantoj.,1
Object-oriented,1
Büffel,1
Native types,1
Arado Websearch,1
Supported protocol,1
Image processor,1
WSO2 Enterprise Service Bus (ESB),1
GAG,1
BitTorrent DNA,1
Programming language,1
AVI,1
Individual,1
Positional arguments,1
Latest stable software release,1
Auto updates,1
Programming Language,1
Double first base,1
The for statement accepts either arrays or Iterables. All collections implement Iterable. This means that the same short syntax can be used in for-loops.,1
Date Statistics Updated,1
Native interoperability,1
MetaSymbol,1
Time,1
Intl. $,1
Manner,1
Source code language(s),1
PC operating system,1
FrostWire,1
Launch of foreign satellite,1
FreeLoader (ReactOS Boot Loader),1
Quality,1
China,1
Type system,1
Cue sheet,1
Application (besides consumer audio),1
Others,1
Magnet URI,1
British,1
Autofocus points,1
Smart Boot Manager,1
"a = 5, b = 20, s = still unchanged",1
Baïkal,1
Primary APIs,1
Volume modulation for embedded audio,1
Runs on POSIX style systems?,1
Skinnable,1
Purpose,1
BootX (Linux),1
Barebox,1
Base,1
Palm OS,1
Fennel,1
MP4,1
Remote controllable,1
User-created sessions,1
Equipment,1
Sortable,1
bootman,1
In both languages arrays are covariant. This means that a String[] array is assignable to variables of Object[] because String is a specialization of (assignable to) Object. In both languages the arrays will perform a type check when inserting new values because type-safety would otherwise be compromised. This is in contrast to how generic collections have been implemented in both languages.,1
Winamp,1
Nian panon ĉiutagan donu al ni hodiaŭ.,1
Max ISO,1
Skiable Acreage,1
Platform / OS,1
BizTalk Server,1
BootKey,1
Outfield fence,1
File contents,1
Resort Name,1
SAP Exchange Infrastructure,1
Rendezvous dockings in orbit,1
Layout diagram,1
Security logging,1
Encryption,1
ownCloud,1
MAP(Macro Assembly Program),1
North Korea,1
Sensor format,1
Iran,1
far,1
BitTorrent,1
Super-seeding,1
LimeWire,1
Operating System,1
Metadata annotations/attributes,1
Amen.,1
Peer exchange,1
Is a tracker,1
Background Noise,1
Free Download Manager,1
Edition,1
"GINerator mnemonic opcodes ,used for GEORGE_(operating_system)",1
Supported format(s),1
Pre-made sessions,1
BSD Unix,1
Web,1
Artix ESB,1
ChucK,1
Visualizer,1
"SpanishPadre Nuestro que estás en el cielo,santificado sea tu nombre.Venga a nosotros tu reino,hágase tu voluntad,así en la Tierra como en el cielo.Danos hoy nuestro pan de cada día,y perdona nuestras ofensas,como también nosotros perdonamos a los que nos ofenden.No nos dejes caer en la tentación,y líbranos del mal.",1
lernejoalo,1
"Cannot use primitive types as type parameters; instead, the developer must use the wrapper type corresponding to the primitive type. This incurs extra performance overhead by requiring boxing and unboxing conversions as well a memory and garbage collection pressure, as the wrappers will be heap-allocated as opposed to stack-allocated.",1
Multi-satellite simultaneous launches,1
CalDAV Events,1
Martian missions,1
Site,1
LPD,1
Length of Game,1
Description,1
"plenumi�?u via volo,",1
Flow Software,1
Data types,1
MRS,1
Open-source implementations (codecs),1
Kernel type,1
Programming (plugin) API language(s),1
Gujin,1
Update management,1
Acronis OS Selector,1
Unify NXJ,1
NUT,1
xbelSync,1
Fixed-size buffers,1
There is no class literal for a concrete realization of a generic type,1
"many, much",1
Type,1
Power Favorites,1
SyncBookmarks,1
||,1
COMPASS,1
Approved Forms,1
Satellite navigation system,1
Advanced command,1
bufalo,1
Cannot create an array where the component type is a type parameter,1
South Korea,1
Calypso,1
SOAP(Symbolic Optimal Assembly Program),1
Spanish,1
Reference queue (interaction with garbage collection),1
Supported filesystem,1
IT Hit WebDAV Server Engine for .Net,1
Server name,1
Isotope,1
User action required,1
Selective downloads,1
"IdoPatro nia, qua esas en la cielo,tua nomo santigesez;tua regno advenez;tua volo facesezquale en la cielo, tale anke sur la tero.Donez a ni cadie l'omnadiala pano,e pardonez a ni nia ofensi,quale anke ni pardonas a nia ofensanti,e ne duktez ni aden la tento,ma liberigez ni del malajo.",1
Japan,1
Methods and properties,1
ill,1
The firsts in Asia,1
Networkable,1
Opera 12,1
Intelligent playlists from database (based on criteria),1
instanceof is not allowed with type parameters or concrete generic realizations,1
First Release,1
Xunlei,1
Network Menus,1
XOSL,1
NAT traversal,1
Pointer and arithmetics,1
"Venu via regno,",1
MACRO-10,1
MACRO-11,1
Reason,1
Hit by pitch,1
Podcasting,1
SabreDAV,1
Supported executable,1
Pure Data,1
LILO,1
Operating system(s),1
Preferred license,1
Primary Purpose(s),1
Nearest City,1
Freebies,1
Date,1
Object pinning (fix variable to address),1
Bat,1
Total,1
Explicit regions,1
World achievements,1
IPA,1
loadlin,1
FSB/HT Frequency (MHz),1
Min ISO,1
Other platforms?,1
iOS,2
Quod Libet,2
French,2
SATA Ports,2
Solaris,2
Based on,2
GUI,2
NB-SB Interface,2
Specialization,2
USB Ports,2
Crossfire Enabled,2
Nation,2
Cost (USD),2
Southbridge,2
Bits per sample,2
BSD,2
Bit rate,2
Exaile,2
QuickTime,2
Italian,2
Active Development,2
Platform,2
Media Jukebox,2
VBR,2
German,2
Implementation,2
Processors Supported,2
Latest stable version,2
Cost,2
CBR,2
First public release,2
Stereo,3
JuK,3
Musicmatch Jukebox,3
Sonique,3
MediaMonkey,3
Audio,3
Sample Rate,3
cmus,3
Algorithm,3
Latency,3
Linux,3
Amarok,3
MPXPLAY,3
Developer,3
Cog,3
Open source,3
Zinf,3
Mac OS X,3
Android,3
Windows,3
Rhapsody,3
MusicBee,3
foobar2000,3
Other,3
Ido,3
Features,3
Audion,3
Rhythmbox,3
XMMS,3
Multichannel,3
Audacious,3
musikCube,3
AIMP,3
Fabrication process (nm),3
Year,4
MonoTorrent,4
libtorrent (Rasterbar),4
rTorrent (libTorrent Rakshasa),4
Products,4
Firefox Sync,4
Xmarks,4
English,4
Opera Link,4
Codename,4
BookmarkSync,4
Creator,5
Software license,5
Host platform,5
Instruction set,5
Model,5
Audio compression format,5
Esperanto,6
BitTorrent client,6
Notes,6
Client,6
Software,6
Assembler,7
BitTorrent library,8
,9
License,10
Audio player,13
Name,13
C#,20
Java,24
